epoch,train_loss,validation_loss
1.0,1.4281968570890882,1.2003792615584385
2.0,1.1375544911969906,0.7713359394191224
3.0,0.7024073045720499,0.6704901096261577
4.0,0.657520060375254,0.6421337305763621
5.0,0.638501758739431,0.6284919719637176
